RegionDescription,AÑO,CategoryName,CompanyName,ProductName,CANTIDAD
Eastern                                           ,1997,Condiments,Gourmet Lanchonetes,Northwoods Cranberry Sauce,1600.0000
Eastern                                           ,1997,Condiments,Hanari Carnes,Louisiana Fiery Hot Pepper Sauce,757.8000
Eastern                                           ,1997,Condiments,Hanari Carnes,Original Frankfurter grne Soe,390.0000
Eastern                                           ,1997,Condiments,LILA-Supermercado,Original Frankfurter grne Soe,195.0000
Eastern                                           ,1997,Condiments,LINO-Delicateses,Aniseed Syrup,560.0000
Eastern                                           ,1997,Condiments,La maison d'Asie,Louisiana Fiery Hot Pepper Sauce,252.0000
Eastern                                           ,1997,Condiments,La maison d'Asie,Louisiana Hot Spiced Okra,136.0000
Eastern                                           ,1997,Condiments,Lehmanns Marktstand,Northwoods Cranberry Sauce,960.0000
Eastern                                           ,1997,Condiments,Let's Stop N Shop,Genen Shouyu,155.0000
Eastern                                           ,1997,Condiments,Morgenstern Gesundkost,Vegie-spread,263.4000
Eastern                                           ,1997,Condiments,Mre Paillarde,Grandma's Boysenberry Spread,1750.0000
Eastern                                           ,1997,Condiments,Mre Paillarde,Original Frankfurter grne Soe,780.0000
Eastern                                           ,1997,Condiments,Ottilies Kseladen,Louisiana Fiery Hot Pepper Sauce,631.5000
Eastern                                           ,1997,Condiments,Ottilies Kseladen,Original Frankfurter grne Soe,130.0000
Eastern                                           ,1997,Condiments,QUICK-Stop,Gula Malacca,1439.3000
Eastern                                           ,1997,Condiments,QUICK-Stop,Louisiana Fiery Hot Pepper Sauce,470.4000
Eastern                                           ,1997,Condiments,QUICK-Stop,Original Frankfurter grne Soe,1482.0000
Eastern                                           ,1997,Condiments,QUICK-Stop,Sirop d'rable,364.8000
Eastern                                           ,1997,Condiments,Que Delcia,Original Frankfurter grne Soe,260.0000
Eastern                                           ,1997,Condiments,Rancho grande,Sirop d'rable,285.0000
Eastern                                           ,1997,Condiments,Rattlesnake Canyon Grocery,Louisiana Fiery Hot Pepper Sauce,336.0000
Eastern                                           ,1997,Condiments,Ricardo Adocicados,Louisiana Fiery Hot Pepper Sauce,588.0000
Eastern                                           ,1997,Condiments,Save-a-lot Markets,Genen Shouyu,775.0000
Eastern                                           ,1997,Condiments,Save-a-lot Markets,Sirop d'rable,2052.0000
Eastern                                           ,1997,Condiments,Simons bistro,Original Frankfurter grne Soe,364.0000
Eastern                                           ,1997,Condiments,The Cracker Box,Gula Malacca,194.5000
Eastern                                           ,1997,Condiments,Tortuga Restaurante,Gula Malacca,583.5000
Eastern                                           ,1997,Condiments,Tradio Hipermercados,Chef Anton's Cajun Seasoning,440.0000
Eastern                                           ,1997,Condiments,Vaffeljernet,Aniseed Syrup,140.0000
Eastern                                           ,1997,Condiments,Wartian Herkku,Chef Anton's Cajun Seasoning,550.0000
Eastern                                           ,1997,Condiments,White Clover Markets,Gula Malacca,31.0000
Eastern                                           ,1997,Condiments,White Clover Markets,Sirop d'rable,712.5000
Eastern                                           ,1997,Confections,Antonio Moreno Taquera,Gumbr Gummibrchen,936.9000
Eastern                                           ,1997,Confections,Around the Horn,Chocolade,153.0000
Eastern                                           ,1997,Confections,Around the Horn,Zaanse koeken,237.5000
Eastern                                           ,1997,Confections,Bon app',Pavlova,261.7500
Eastern                                           ,1997,Confections,Bon app',Zaanse koeken,285.0000
Eastern                                           ,1997,Confections,Bottom-Dollar Markets,Zaanse koeken,228.0000
Eastern                                           ,1997,Confections,Chop-suey Chinese,Tarte au sucre,443.7000
Eastern                                           ,1997,Confections,Eastern Connection,Maxilaku,480.0000
Eastern                                           ,1997,Confections,Ernst Handel,Chocolade,714.0000
Eastern                                           ,1997,Confections,Ernst Handel,Pavlova,291.9000
Eastern                                           ,1997,Confections,Ernst Handel,Sir Rodney's Scones,400.0000
Eastern                                           ,1997,Confections,Familia Arquibaldo,Teatime Chocolate Biscuits,131.4000
Eastern                                           ,1997,Confections,Folies gourmandes,Scottish Longbreads,225.0000
Eastern                                           ,1997,Confections,France restauration,Pavlova,174.5000
Eastern                                           ,1997,Confections,France restauration,Tarte au sucre,493.0000
Eastern                                           ,1997,Confections,Franchi S.p.A.,Gumbr Gummibrchen,49.8000
Eastern                                           ,1997,Confections,Franchi S.p.A.,Teatime Chocolate Biscuits,46.0000
Eastern                                           ,1997,Confections,Franchi S.p.A.,Zaanse koeken,47.5000
Eastern                                           ,1997,Confections,Frankenversand,Pavlova,523.5000
Eastern                                           ,1997,Confections,Frankenversand,Sir Rodney's Scones,320.0000
Eastern                                           ,1997,Confections,Furia Bacalhau e Frutos do Mar,Chocolade,76.5000
Eastern                                           ,1997,Confections,Furia Bacalhau e Frutos do Mar,Pavlova,698.0000
Eastern                                           ,1997,Confections,Gourmet Lanchonetes,Zaanse koeken,142.5000
Eastern                                           ,1997,Confections,Island Trading,Tarte au sucre,98.6000
Eastern                                           ,1997,Confections,Island Trading,Teatime Chocolate Biscuits,46.0000
Eastern                                           ,1997,Confections,Kniglich Essen,Pavlova,349.0000
Eastern                                           ,1997,Confections,Kniglich Essen,Tarte au sucre,986.0000
Eastern                                           ,1997,Confections,LILA-Supermercado,Maxilaku,500.0000
Eastern                                           ,1997,Confections,LILA-Supermercado,Sir Rodney's Scones,320.0000
Eastern                                           ,1997,Confections,La maison d'Asie,Pavlova,278.0000
Eastern                                           ,1997,Confections,Magazzini Alimentari Riuniti,Gumbr Gummibrchen,747.0000
Eastern                                           ,1997,Confections,Magazzini Alimentari Riuniti,Maxilaku,480.0000
Eastern                                           ,1997,Confections,Maison Dewey,NuNuCa Nu-Nougat-Creme,168.0000
Eastern                                           ,1997,Confections,Maison Dewey,Schoggi Schokolade,1756.0000
Eastern                                           ,1997,Confections,Maison Dewey,Scottish Longbreads,250.0000
Eastern                                           ,1997,Confections,Mre Paillarde,Pavlova,523.5000
Eastern                                           ,1997,Confections,Mre Paillarde,Scottish Longbreads,187.5000
Eastern                                           ,1997,Confections,Old World Delicatessen,Pavlova,872.5000
Eastern                                           ,1997,Confections,Ottilies Kseladen,Pavlova,523.5000
Eastern                                           ,1997,Confections,Ottilies Kseladen,Scottish Longbreads,500.0000
Eastern                                           ,1997,Confections,Ottilies Kseladen,Tarte au sucre,986.0000
Eastern                                           ,1997,Confections,Piccolo und mehr,Gumbr Gummibrchen,468.4500
Eastern                                           ,1997,Confections,Princesa Isabel Vinhos,Sir Rodney's Scones,168.0000
Eastern                                           ,1997,Confections,QUICK-Stop,Pavlova,872.5000
Eastern                                           ,1997,Confections,QUICK-Stop,Schoggi Schokolade,5268.0000
Eastern                                           ,1997,Confections,QUICK-Stop,Sir Rodney's Scones,600.0000
Eastern                                           ,1997,Confections,QUICK-Stop,Tarte au sucre,2366.4000
Eastern                                           ,1997,Confections,QUICK-Stop,Teatime Chocolate Biscuits,460.0000
Eastern                                           ,1997,Confections,QUICK-Stop,Zaanse koeken,418.0000
Eastern                                           ,1997,Confections,Que Delcia,Gumbr Gummibrchen,187.3800
Eastern                                           ,1997,Confections,Que Delcia,Teatime Chocolate Biscuits,276.0000
Eastern                                           ,1997,Confections,Queen Cozinha,Gumbr Gummibrchen,747.0000
