RegionDescription,AÑO,CANTIDAD,CategoryName,CompanyName,ProductName
Eastern                                           ,1997,256.5000,Seafood,Ernst Handel,Rogede sild
Eastern                                           ,1997,131.4000,Confections,Familia Arquibaldo,Teatime Chocolate Biscuits
Eastern                                           ,1997,100.0000,Dairy Products,Familia Arquibaldo,Geitost
Eastern                                           ,1997,28.0000,Grains/Cereals,Familia Arquibaldo,Filo Mix
Eastern                                           ,1997,820.0000,Meat/Poultry,Familia Arquibaldo,Perth Pasties
Eastern                                           ,1997,144.0000,Meat/Poultry,Familia Arquibaldo,Pt chinois
Eastern                                           ,1997,223.5000,Meat/Poultry,Familia Arquibaldo,Tourtire
Eastern                                           ,1997,115.8000,Seafood,Familia Arquibaldo,Jack's New England Clam Chowder
Eastern                                           ,1997,776.7000,Seafood,Familia Arquibaldo,Nord-Ost Matjeshering
Eastern                                           ,1997,15.5000,Beverages,Folies gourmandes,Rhnbru Klosterbier
Eastern                                           ,1997,270.0000,Beverages,Folies gourmandes,Steeleye Stout
Eastern                                           ,1997,1317.0000,Condiments,Folies gourmandes,Vegie-spread
Eastern                                           ,1997,225.0000,Confections,Folies gourmandes,Scottish Longbreads
Eastern                                           ,1997,795.0000,Produce,Folies gourmandes,Manjimup Dried Apples
Eastern                                           ,1997,1050.0000,Produce,Folies gourmandes,Uncle Bob's Organic Dried Pears
Eastern                                           ,1997,5000.0000,Seafood,Folies gourmandes,Carnarvon Tigers
Eastern                                           ,1997,194.5000,Condiments,Folk och f HB,Gula Malacca
Eastern                                           ,1997,850.0000,Condiments,Folk och f HB,Louisiana Hot Spiced Okra
Eastern                                           ,1997,25.0000,Dairy Products,Folk och f HB,Gorgonzola Telino
Eastern                                           ,1997,2650.0000,Produce,Folk och f HB,Manjimup Dried Apples
Eastern                                           ,1997,350.0000,Beverages,Frankenversand,Laughing Lumberjack Lager
Eastern                                           ,1997,193.7500,Beverages,Frankenversand,Rhnbru Klosterbier
Eastern                                           ,1997,523.5000,Confections,Frankenversand,Pavlova
Eastern                                           ,1997,320.0000,Confections,Frankenversand,Sir Rodney's Scones
Eastern                                           ,1997,680.0000,Dairy Products,Frankenversand,Camembert Pierrot
Eastern                                           ,1997,900.0000,Dairy Products,Frankenversand,Gudbrandsdalsost
Eastern                                           ,1997,288.0000,Grains/Cereals,Frankenversand,Tunnbrd
Eastern                                           ,1997,328.0000,Meat/Poultry,Frankenversand,Perth Pasties
Eastern                                           ,1997,111.7500,Meat/Poultry,Frankenversand,Tourtire
Eastern                                           ,1997,697.5000,Produce,Frankenversand,Tofu
Eastern                                           ,1997,397.5000,Seafood,Frankenversand,Escargots de Bourgogne
Eastern                                           ,1997,750.0000,Seafood,Frankenversand,Rd Kaviar
Eastern                                           ,1997,720.0000,Seafood,Frankenversand,Spegesild
Eastern                                           ,1997,252.6000,Condiments,France restauration,Louisiana Fiery Hot Pepper Sauce
Eastern                                           ,1997,174.5000,Confections,France restauration,Pavlova
Eastern                                           ,1997,493.0000,Confections,France restauration,Tarte au sucre
Eastern                                           ,1997,49.8000,Confections,Franchi S.p.A.,Gumbr Gummibrchen
Eastern                                           ,1997,46.0000,Confections,Franchi S.p.A.,Teatime Chocolate Biscuits
Eastern                                           ,1997,47.5000,Confections,Franchi S.p.A.,Zaanse koeken
Eastern                                           ,1997,18.4000,Seafood,Franchi S.p.A.,Boston Crab Meat
Eastern                                           ,1997,110.4000,Beverages,Furia Bacalhau e Frutos do Mar,Ipoh Coffee
Eastern                                           ,1997,180.0000,Beverages,Furia Bacalhau e Frutos do Mar,Lakkalikri
Eastern                                           ,1997,360.0000,Beverages,Furia Bacalhau e Frutos do Mar,Steeleye Stout
Eastern                                           ,1997,281.6000,Condiments,Furia Bacalhau e Frutos do Mar,Chef Anton's Cajun Seasoning
Eastern                                           ,1997,778.0000,Condiments,Furia Bacalhau e Frutos do Mar,Gula Malacca
Eastern                                           ,1997,315.7500,Condiments,Furia Bacalhau e Frutos do Mar,Louisiana Fiery Hot Pepper Sauce
Eastern                                           ,1997,76.5000,Confections,Furia Bacalhau e Frutos do Mar,Chocolade
Eastern                                           ,1997,698.0000,Confections,Furia Bacalhau e Frutos do Mar,Pavlova
Eastern                                           ,1997,544.0000,Dairy Products,Furia Bacalhau e Frutos do Mar,Camembert Pierrot
Eastern                                           ,1997,1368.0000,Grains/Cereals,Furia Bacalhau e Frutos do Mar,Gnocchi di nonna Alice
Eastern                                           ,1997,744.0000,Seafood,Furia Bacalhau e Frutos do Mar,Ikura
Eastern                                           ,1997,152.0000,Grains/Cereals,Galera del gastrnomo,Gnocchi di nonna Alice
Eastern                                           ,1997,186.2000,Grains/Cereals,Galera del gastrnomo,Wimmers gute Semmelkndel
Eastern                                           ,1997,299.2500,Grains/Cereals,Godos Cocina Tpica,Wimmers gute Semmelkndel
Eastern                                           ,1997,2475.8000,Meat/Poultry,Godos Cocina Tpica,Thringer Rostbratwurst
Eastern                                           ,1997,360.0000,Beverages,Gourmet Lanchonetes,Lakkalikri
Eastern                                           ,1997,750.0000,Condiments,Gourmet Lanchonetes,Grandma's Boysenberry Spread
Eastern                                           ,1997,1600.0000,Condiments,Gourmet Lanchonetes,Northwoods Cranberry Sauce
Eastern                                           ,1997,142.5000,Confections,Gourmet Lanchonetes,Zaanse koeken
Eastern                                           ,1997,340.0000,Dairy Products,Gourmet Lanchonetes,Camembert Pierrot
Eastern                                           ,1997,280.0000,Grains/Cereals,Gourmet Lanchonetes,Singaporean Hokkien Fried Mee
Eastern                                           ,1997,1484.0000,Produce,Gourmet Lanchonetes,Manjimup Dried Apples
Eastern                                           ,1997,620.0000,Seafood,Gourmet Lanchonetes,Ikura
Eastern                                           ,1997,38.6000,Seafood,Gourmet Lanchonetes,Jack's New England Clam Chowder
Eastern                                           ,1997,440.1300,Seafood,Gourmet Lanchonetes,Nord-Ost Matjeshering
Eastern                                           ,1997,3952.5000,Beverages,Great Lakes Food Market,Cte de Blaye
Eastern                                           ,1997,225.0000,Beverages,Great Lakes Food Market,Outback Lager
Eastern                                           ,1997,322.5000,Dairy Products,Great Lakes Food Market,Flotemysost
Eastern                                           ,1997,1650.0000,Dairy Products,Great Lakes Food Market,Raclette Courdavault
Eastern                                           ,1997,532.0000,Grains/Cereals,Great Lakes Food Market,Gnocchi di nonna Alice
Eastern                                           ,1997,77.5000,Beverages,GROSELLA-Restaurante,Rhnbru Klosterbier
Eastern                                           ,1997,310.0000,Seafood,GROSELLA-Restaurante,Ikura
Eastern                                           ,1997,2371.5000,Beverages,Hanari Carnes,Cte de Blaye
Eastern                                           ,1997,157.5000,Beverages,Hanari Carnes,Guaran Fantstica
Eastern                                           ,1997,757.8000,Condiments,Hanari Carnes,Louisiana Fiery Hot Pepper Sauce
Eastern                                           ,1997,390.0000,Condiments,Hanari Carnes,Original Frankfurter grne Soe
Eastern                                           ,1997,193.5000,Dairy Products,Hanari Carnes,Flotemysost
Eastern                                           ,1997,125.0000,Dairy Products,Hanari Carnes,Gorgonzola Telino
Eastern                                           ,1997,760.0000,Grains/Cereals,Hanari Carnes,Gnocchi di nonna Alice
Eastern                                           ,1997,1250.0000,Seafood,Hanari Carnes,Carnarvon Tigers
Eastern                                           ,1997,285.0000,Seafood,Hanari Carnes,Inlagd Sill
Eastern                                           ,1997,950.0000,Beverages,HILARION-Abastos,Chang
